ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.43033627,  -4.59555834), 3.54688802, 1709650801, 1709650801, 100,  auto, 168.56100302, 12, 1.3, 0.48793102, 0, 1.8, 0.08926224, 0.61549269, 8.53214351, 2.19770578, 0
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.43035098,  -4.59555792), 1.6025892, 1709650802, 1709650802, 100,  auto, 173.74996515, 12, 1.3, 1.95625741, 0, 1.8, 0.18767981, 1.08638658, 28.28022101, 2.78573551, 0
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.43035521,  -4.59555745), 1.07189419, 1709650803, 1709650803, 100,  auto, 183.3905287, 12, 1.3, 3.5564601, 0, 1.8, 0.08257596, 1.5106063, 28.30324967, 3.16891592, 0
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.43036219,  -4.59555679), 1.72585966, 1709650804, 1709650804, 100,  auto, 192.94159936, 12, 1.3, 3.20030371, 0, 1.8, 0.14848507, 2.14680156, 28.93391452, 3.33686321, 0
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.43036949,  -4.59555588), 1.44131194, 1709650805, 1709650805, 100,  auto, 203.61901938, 12, 1.3, 5.19818752, 0, 1.8, 0.27778589, 2.95812648, 32.15256172, 3.56723886, 0
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.43037598,  -4.59555459), 1.41100501, 1709650806, 1709650806, 100,  auto, 215.27800837, 12, 1.3, 7.69106865, 0, 1.8, 0.39162001, 4.04243478, 33.87876579, 3.76396304, 0
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.43038241,  -4.59555273), 1.40207161, 1709650807, 1709650807, 100,  auto, 228.17760486, 12, 1.3, 11.30863402, 0, 1.8, 0.63513358, 5.62841475, 35.31557386, 3.92447692, 0
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.43038866,  -4.59554996), 1.38578404, 1709650808, 1709650808, 100,  auto, 241.03823561, 12, 1.3, 17.44217597, 0, 1.8, 1.04972236, 8.00622124, 36.59296113, 4.06445441, 0
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.43039459,  -4.59554572), 1.38849885, 1709650809, 1709650809, 100,  auto, 253.72184369, 12, 1.3, 27.5092222, 0, 1.8, 1.76000409, 11.71121368, 37.71362833, 4.18512592, 0
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.43039995,  -4.59553910), 1.47480611, 1709650810, 1709650810, 100,  auto, 267.60431604, 12, 1.3, 43.41655787, 0, 1.8, 3.02200265, 17.67356615, 38.63545845, 4.28452533, 0
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.43040398,  -4.59552883), 1.5729741, 1709650811, 1709650811, 100,  auto, 281.48590911, 12, 1.3, 72.24541181, 0, 1.8, 4.92747589, 26.89892591, 38.07028849, 4.14590038, 0
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.43040684,  -4.59551411), 2.1198604, 1709650812, 1709650812, 100,  auto, 295.38575976, 12, 1.3, 82.02363841, 0, 1.8, 6.56652567, 38.81150503, 38.47136843, 3.9418935, 0
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.43040303,  -4.59549252), 3.49289772, 1709650813, 1709650813, 100,  auto, 309.88538232, 12, 1.3, 111.91138335, 0, 1.8, 13.62658723, 64.3899444, 37.70408477, 4.3990254, 0
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.43038843,  -4.59546134), 7.23678221, 1709650814, 1709650814, 100,  auto, 323.21139854, 12, 1.3, 140.70124708, 0, 1.8, 21.84348859, 114.98577153, 26.96009695, 4.09804955, 0
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.43034039,  -4.59539028), 20.3404702, 1709650815, 1709650815, 100,  auto, 337.94919039, 12, 1.3, 141.37744912, 0, 1.8, -17.7219858, 157.453765, -11.69779852, -1.79179127, 114.97512472
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.43024772,  -4.59524010), 33.65583889, 1709650816, 1709650816, 100,  auto, 342.42552926, 12, 1.3, 129.34685505, 0, 1.8, -22.75125608, 127.62296306, -10.67859243, -2.29053419, 157.45035754
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.4301472,  -4.59497737), 44.27217648, 1709650817, 1709650817, 100,  auto, 334.85702153, 12, 1.3, 118.63031069, 0, 1.8, -21.27336281, 118.56192801, -8.84898791, -3.23637544, 127.61016426
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.43005806,  -4.59461756), 52.93686452, 1709650818, 1709650818, 100,  auto, 324.75793134, 12, 1.3, 109.02851215, 0, 1.8, -21.23547401, 109.1546869, -5.65372035, -2.55128492, 118.55282918
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.42999244,  -4.59417380), 59.59221108, 1709650819, 1709650819, 100,  auto, 315.19170576, 12, 1.3, 100.61800913, 0, 1.8, -21.33449886, 100.71030467, -3.1866161, -1.58648463, 109.14287919
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.42995888,  -4.59367180), 64.51628748, 1709650820, 1709650820, 100,  auto, 308.95690493, 12, 1.3, 93.17356678, 0, 1.8, -21.44056559, 93.22319705, -1.68940512, -0.85575573, 100.70373314
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.42998145,  -4.59315253), 64.15092187, 1709650821, 1709650821, 99,  auto, 305.31418577, 12, 1.3, 80.39593323, 0, 1.8, -30.09544828, 80.70242216, 6.03335676, 3.68194907, 93.22231914
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.4300515,  -4.59264405), 64.65940919, 1709650822, 1709650822, 99,  auto, 315.78168898, 12, 1.3, 72.45368572, 0, 1.8, -30.08916145, 72.53304386, 2.99887566, 1.88205517, 80.69677262
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.4301665,  -4.59215923), 64.65599076, 1709650823, 1709650823, 99,  auto, 323.94413617, 12, 1.3, 62.37615465, 0, 1.8, -30.10840981, 62.39732246, 3.55344423, 2.15457918, 72.54203082
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.43032825,  -4.59171842), 64.53822022, 1709650824, 1709650824, 99,  auto, 330.76171186, 12, 1.3, 52.1332031, 0, 1.8, -30.1122628, 52.14523695, 4.32993683, 2.59624332, 62.40740818
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.43053183,  -4.59133640), 64.38940115, 1709650825, 1709650825, 99,  auto, 339.21623913, 12, 1.3, 41.78141385, 0, 1.8, -30.12483001, 41.77861631, 5.23716168, 3.11659942, 52.15924371
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.43077061,  -4.59102588), 64.22024086, 1709650826, 1709650826, 99,  auto, 347.94125204, 12, 1.3, 31.40077463, 0, 1.8, -30.13529702, 31.38921472, 6.15960978, 3.64612439, 41.79529924
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.43103657,  -4.59079668), 64.04712365, 1709650827, 1709650827, 99,  auto, 359.49251993, 12, 1.3, 21.04913441, 0, 1.8, -30.14520155, 21.02931141, 6.9937341, 4.1286554, 31.41007036
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.43132088,  -4.59065540), 63.88275937, 1709650828, 1709650828, 99,  auto, 372.36299012, 12, 1.3, 10.75267071, 0, 1.8, -30.15139154, 10.7338229, 7.68989256, 4.53105854, 21.05516775
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.4316143,  -4.59060546), 63.75292299, 1709650829, 1709650829, 99,  auto, 387.44494168, 12, 1.3, 0.55595842, 0, 1.8, -30.15594123, 0.53642235, 8.19529592, 4.82290899, 10.76211128
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.4319077,  -4.59064706), 63.68562507, 1709650830, 1709650830, 99,  auto, 403.87170036, 12, 1.3, -9.5162202, 0, 1.8, -30.15709203, -9.53314676, 8.46984153, 4.9803835, 0.56764354
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.4321923,  -4.59077761), 63.66595002, 1709650831, 1709650831, 99,  auto, 419.99436501, 12, 1.3, -19.44679569, 0, 1.8, -29.28932057, -19.44489359, 8.52807386, 5.01618006, -9.50160474
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.43246348,  -4.59097748), 63.64230419, 1709650832, 1709650832, 99,  auto, 436.55715138, 12, 1.3, -23.96620566, 0, 1.8, -1.21140597, -24.18516775, 8.41776791, 5.04029582, -19.40952858
