ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.61398577,  -4.53817489), 3.64346199, 1709650801, 1709650801, 100,  auto, 145.02143622, 12, 1.3, -5.0615898, 0, 1.8, -0.91780287, -6.37474058, 8.83314198, 2.21258992, 0
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.61399962,  -4.53817914), 1.4780653, 1709650802, 1709650802, 100,  auto, 150.09252689, 12, 1.3, -23.80073623, 0, 1.8, -2.61763799, -12.84035479, 28.29987679, 2.77993599, 0
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.61400306,  -4.53818507), 1.1998766, 1709650803, 1709650803, 100,  auto, 157.32121032, 12, 1.3, -46.23089221, 0, 1.8, -1.27435703, -18.74746537, 28.85958925, 3.16006618, 0
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.61400779,  -4.53819297), 1.52682977, 1709650804, 1709650804, 100,  auto, 167.53334775, 12, 1.3, -45.32287249, 0, 1.8, -1.97941502, -27.61653236, 30.0640742, 3.36116506, 0
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.61401214,  -4.53820372), 1.75008203, 1709650805, 1709650805, 100,  auto, 177.5175311, 12, 1.3, -64.39104181, 0, 1.8, -3.65005358, -38.95612335, 31.6186573, 3.55444239, 0
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.61401518,  -4.53821869), 2.01028859, 1709650806, 1709650806, 100,  auto, 189.03037741, 12, 1.3, -85.39203073, 0, 1.8, -5.20300093, -54.01309883, 33.60682966, 3.72316103, 0
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.61401149,  -4.53823712), 2.63774371, 1709650807, 1709650807, 100,  auto, 201.48102666, 12, 1.3, -116.65732252, 0, 1.8, -7.81088323, -75.33244574, 34.22421231, 3.84483735, 0
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.6140017,  -4.53825514), 3.64542467, 1709650808, 1709650808, 100,  auto, 213.58857073, 12, 1.3, -145.80485582, 0, 1.8, -11.44201127, -105.97218842, 32.92352604, 3.87794097, 0
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.61398357,  -4.53826048), 4.95831875, 1709650809, 1709650809, 100,  auto, 225.07874578, 12, 1.3, 176.34042324, 0, 1.8, -15.44562638, -148.38057806, 29.39612312, 3.80461144, 0
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.613959,  -4.53824355), 6.5705796, 1709650810, 1709650810, 100,  auto, 238.12353207, 12, 1.3, 138.2484699, 0, 1.8, -17.06788582, 158.15217876, 23.26200699, 3.70366572, 0
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.61394499,  -4.53819446), 7.13581003, 1709650811, 1709650811, 100,  auto, 250.93752956, 12, 1.3, 90.50346687, 0, 1.8, -19.36621392, 100.00125907, 19.24747959, 3.34094331, 158.19895798
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.61395885,  -4.53814521), 6.59587018, 1709650812, 1709650812, 100,  auto, 262.67172875, 12, 1.3, 38.57507883, 0, 1.8, -16.82217752, 46.60933826, 18.43402584, 3.02162571, 0
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.61398548,  -4.53813363), 5.76515166, 1709650813, 1709650813, 100,  auto, 272.67936057, 12, 1.3, -12.43629991, 0, 1.8, -15.04287926, -1.52480393, 17.7523466, 2.71840984, 0
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.61400475,  -4.53816014), 5.26614852, 1709650814, 1709650814, 100,  auto, 282.84417699, 12, 1.3, -63.9255151, 0, 1.8, -13.9469276, -48.2256286, 17.16750756, 2.5596459, 0
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.61400477,  -4.53820211), 5.22560313, 1709650815, 1709650815, 100,  auto, 291.55485618, 12, 1.3, -115.74379354, 0, 1.8, -14.76735238, -99.70284446, 17.9986302, 2.7277993, 0
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.61398428,  -4.53822746), 6.45712805, 1709650816, 1709650816, 100,  auto, 300.76361696, 12, 1.3, -171.02208206, 0, 1.8, -16.7987874, -161.30844676, 15.55980991, 2.90639359, 0
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.61392911,  -4.53821576), 18.15076082, 1709650817, 1709650817, 100,  auto, 309.16262815, 12, 1.3, 165.81064571, 0, 1.8, 19.2174891, 143.5357008, -4.47378137, -0.22882512, 0
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.61381963,  -4.53817827), 30.48639018, 1709650818, 1709650818, 100,  auto, 316.23566217, 12, 1.3, 179.6095333, 0, 1.8, 28.98283521, -178.17125293, -8.60380485, -1.18890111, 143.59134011
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.61365584,  -4.53821741), 40.99956468, 1709650819, 1709650819, 100,  auto, 309.57953403, 12, 1.3, -165.37812345, 0, 1.8, 27.57281606, -165.92651668, -7.14864517, -2.11408289, -178.14967898
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.61346012,  -4.53835282), 49.75466975, 1709650820, 1709650820, 100,  auto, 302.61979663, 12, 1.3, -152.4878258, 0, 1.8, 27.52311761, -152.84572867, -4.93454954, -2.02838363, -165.91202726
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.61325524,  -4.53859463), 56.60851264, 1709650821, 1709650821, 100,  auto, 293.89485866, 12, 1.3, -140.67567133, 0, 1.8, 27.61059668, -140.87655908, -2.18168332, -1.03548171, -152.8272397
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.61306178,  -4.53893661), 61.59224022, 1709650822, 1709650822, 100,  auto, 289.63359278, 12, 1.3, -129.82346116, 0, 1.8, 27.69196436, -129.91835009, 0.34136426, 0.23485362, -140.85856112
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.61289571,  -4.53936269), 64.64789046, 1709650823, 1709650823, 99,  auto, 288.6619161, 12, 1.3, -119.69943468, 0, 1.8, 27.75943825, -119.73567115, 2.41333921, 1.44861385, -129.90337261
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.61277093,  -4.53984216), 64.59988513, 1709650824, 1709650824, 99,  auto, 291.77329251, 12, 1.3, -109.96548458, 0, 1.8, 27.79931052, -109.99767363, 3.97214011, 2.36934667, -119.72523024
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.61269348,  -4.54035054), 64.40739853, 1709650825, 1709650825, 99,  auto, 297.72525729, 12, 1.3, -100.43156123, 0, 1.8, 27.83087363, -100.46428605, 5.08661165, 3.02530173, -109.99448986
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.61266433,  -4.54087325), 64.27204294, 1709650826, 1709650826, 99,  auto, 306.20243704, 12, 1.3, -91.08525503, 0, 1.8, 27.85829205, -91.11634219, 5.80519665, 3.44409209, -100.46628049
ab44f28e-88c5-44e4-b9bf-484a0d25cd3e, 306d94e4-7176-41fe-843b-69f8e5107c43, 69da255a-1046-4051-9b2e-f90951b4790f, ANR2DA8CED20,  (Point, 55.61268301,  -4.54139658), 64.14452095, 1709650827, 1709650827, 99,  auto, 316.44584434, 12, 1.3, -82.24317286, 0, 1.8, 13.75646977, -81.43226456, 6.28096206, 3.85158884, -91.12238275
